"airport_id","name","city","country","iata","icao","latitude","longitude","altitude","timezone","dst","tz_dataset_timezone","type","source"
9969,22nd St. Station,San Francisco,United States,\N,\N,37.757674,-122.392636,40,-8,A,\N,station,User
9970,Bayshore Station,San Francisco,United States,\N,\N,37.709544,-122.401318,40,-8,A,\N,station,User
9971,South San Francisco Station,South San Francisco,United States,\N,\N,37.655904,-122.405264,40,-8,A,\N,station,User
9972,San Bruno Station,San Bruno,United States,\N,\N,37.631106,-122.412018,40,-8,A,\N,station,User
9973,Broadway Station,Burlingame,United States,\N,\N,37.587466,-122.363233,40,-8,A,\N,station,User
9974,Burlingame Station,Burlingame,United States,\N,\N,37.579719,-122.345266,40,-8,A,\N,station,User
9975,Hayward Park Station,San Mateo,United States,\N,\N,37.552346,-122.308916,40,-8,A,\N,station,User
9976,Hillsdale Station,San Mateo,United States,\N,\N,37.538995,-122.298155,40,-8,A,\N,station,User
9977,Belmont Station,Belmont,United States,\N,\N,37.520504,-122.276075,40,-8,A,\N,station,User
9978,San Carlos Station,San Carlos,United States,\N,\N,37.507361,-122.260365,40,-8,A,\N,station,User
9979,Redwood City Station,Redwood City,United States,\N,\N,37.485412,-122.231957,40,-8,A,\N,station,User
9980,Atherton Station,Atherton,United States,\N,\N,37.464349,-122.198106,40,-8,A,\N,station,User
9981,Menlo Park Station,Menlo Park,United States,\N,\N,37.45418,-122.18202,40,-8,A,\N,station,User
9982,Palo Alto Station,Palo Alto,United States,\N,\N,37.44307,-122.1649,40,-8,A,\N,station,User
9983,California Ave. Station,Palo Alto,United States,\N,\N,37.428835,-122.142703,40,-8,A,\N,station,User
9984,San Antonio Station,Mountain View,United States,\N,\N,37.407157,-122.107231,40,-8,A,\N,station,User
9985,Oakville Station,Oakville,Canada,\N,\N,43.455963,-79.681656,567,-5,A,\N,station,User
9986,Aldershot Station,Burlington,Canada,\N,\N,43.311413,-79.858617,243,-5,A,\N,station,User
9987,Grimsby Station,Grimsby,Canada,\N,\N,43.195957,-79.557787,640,-5,A,\N,station,User
9988,St. Catharines Station,St. Catharines,Canada,\N,\N,43.147829,-79.2561457,321,-5,A,\N,station,User
9989,Brantford Railway Station,Brantford,Canada,\N,\N,43.145829,-80.265672,8,-5,A,\N,station,User
9990,Woodstock Railway Station,Woodstock,Canada,\N,\N,43.126276,-80.751809,1000,-5,A,\N,station,User
9991,Ingersoll Station,Ingersoll,Canada,\N,\N,43.04054,-80.884888,920,-5,A,\N,station,User
9992,Glencoe Railway Station,Glencoe,Canada,\N,\N,42.746807,-81.711352,900,-5,A,\N,station,User
9993,Chatham Railway Station,Chatham,Canada,\N,\N,42.398026,-82.179325,649,-5,A,\N,station,User
9998,Appleby GO Station,Burlington,Canada,\N,\N,43.3791,-79.7612,243,-5,A,\N,station,User
9999,Bronte GO Station,Oakville,Canada,\N,\N,43.4171,-79.7219,568,-5,A,\N,station,User
10000,Clarkson GO Station,Mississauga,Canada,\N,\N,43.5129,-79.634,512,-5,A,\N,station,User
10001,Port Credit GO Station,Mississauga,Canada,\N,\N,43.5556,-79.5875,512,-5,A,\N,station,User
10002,Long Branch GO Station,Toronto,Canada,\N,\N,43.5919,-79.5456,347,-5,A,\N,station,User
10003,Mimco GO Station,Toronto,Canada,\N,\N,43.6164,-79.4972,347,-5,A,\N,station,User
10004,Exhibition GO Station,Toronto,Canada,\N,\N,43.6359,-79.4192,347,-5,A,\N,station,User
10005,Stouffville GO Station,Stouffville,Canada,\N,\N,43.9714,-79.2501,873,-5,A,\N,station,User
10006,Mount Joy GO Station,Markham,Canada,\N,\N,43.9004,-79.263,660,-5,A,\N,station,User
10007,Markham GO Station,Markham,Canada,\N,\N,43.8827,-79.2626,660,-5,A,\N,station,User
10008,Centennial GO Station,Markham,Canada,\N,\N,43.8737,-79.2894,660,-5,A,\N,station,User
10009,Unionville GO Station,Markham,Canada,\N,\N,43.8516,-79.3148,660,-5,A,\N,station,User
10010,Millikin GO Station,Toronto,Canada,\N,\N,43.8232,-79.3016,347,-5,A,\N,station,User
10011,Agincourt GO Station,Toronto,Canada,\N,\N,43.7855,-79.284,347,-5,A,\N,station,User
10012,Kennedy GO Station,Toronto,Canada,\N,\N,43.7323,-79.2624,347,-5,A,\N,station,User
10036,Mount Laurel Greyhound Station,Mount Laurel,United States,\N,\N,39.931846,-74.957483,40,-5,A,\N,station,User
10037,Wyandanch Station,Wyandanch,United States,\N,\N,40.75479,-73.35806,50,-5,A,\N,station,User
10038,Pinelawn Station,Melville,United States,\N,\N,40.74535,-73.3996,50,-5,A,\N,station,User
10039,Farmingdale Station,Farmingdale,United States,\N,\N,40.73591,-73.44124,50,-5,A,\N,station,User
10040,Bethpage Station,Bethpage,United States,\N,\N,40.74271,-73.4830487,50,-5,A,\N,station,User
10041,Hicksville Station,Hicksville,United States,\N,\N,40.76717,-73.52853,50,-5,A,\N,station,User
10042,Jamaica Station,New York,United States,\N,\N,40.699683,-73.807903,50,-5,A,\N,station,User
10043,Woodside Station,New York,United States,\N,\N,40.74584,-73.90297,50,-5,A,\N,station,User
10044,Kiama Train Station,Kiama,Australia,\N,\N,-34.672447,150.854704,5,10,O,\N,station,User
10045,Katoomba Train Station,Katoomba,Australia,\N,\N,-33.711904,150.311347,3337,10,O,\N,station,User
10048,Chelsea Station,Chelsea,United States,\N,\N,42.395661,-71.034826,50,-5,A,\N,station,User
10049,Central Square - Lynn Station,Lynn,United States,\N,\N,42.462293,-70.947794,50,-5,A,\N,station,User
10050,Swampscott Railroad Depot,Swampscott,United States,\N,\N,42.473739,-70.922036,50,-5,A,\N,station,User
10052,Montserrat Station,Beverly,United States,\N,\N,42.561483,-70.870035,50,-5,A,\N,station,User
10053,Beverly Farms Station,Beverly,United States,\N,\N,42.561403,-70.812745,50,-5,A,\N,station,User
10054,Manchester by the Sea Station,Manchester by the Sea,United States,\N,\N,42.57357,-70.770473,50,-5,A,\N,station,User
10055,West Gloucester Station,Gloucester,United States,\N,\N,42.611933,-70.705417,50,-5,A,\N,station,User
10056,Gloucester Station,Gloucester,United States,\N,\N,42.616157,-70.668953,50,-5,A,\N,station,User
10063,Fordham Station,New York,United States,\N,\N,40.8615,-73.89058,50,-5,A,\N,station,User
10064,Greenwich Station,Greenwich,United States,\N,\N,41.021277,-73.624621,50,-5,A,\N,station,User
10067,New Haven State Street Station,New Haven,United States,\N,\N,41.304908,-72.921672,50,-5,A,\N,station,User
10068,Albany-Rennselaer Amtrak Station,Rennselaer,United States,ZLY,\N,42.6408,-73.7419,22,-5,A,\N,station,User
10070,Port Jefferson Station,Port Jefferson,United States,\N,\N,40.93454,-73.0525,50,-5,A,\N,station,User
10071,Stony Brook Station,Stony Brook,United States,\N,\N,40.92031,-73.12855,50,-5,A,\N,station,User
10072,St. James Station,St. James,United States,\N,\N,40.88216,-73.15951,50,-5,A,\N,station,User
10073,Smithtown Station,Smithtown,United States,\N,\N,40.85654,-73.19803,50,-5,A,\N,station,User
10074,Kings Park Station,Kings Park,United States,\N,\N,40.88366,-73.25625,50,-5,A,\N,station,User
10075,Northport Station,East Northport,United States,\N,\N,40.88064,-73.32848,50,-5,A,\N,station,User
10076,Greenlawn Station,Greenlawn,United States,\N,\N,40.86866,-73.36285,50,-5,A,\N,station,User
10077,Huntington NY Station,Huntington,United States,\N,\N,40.853,-73.40952,50,-5,A,\N,station,User
10081,Cold Spring Harbor Station,Cold Spring Harbor,United States,\N,\N,40.83563,-73.45108,50,-5,A,\N,station,User
10082,Syosset Station,Syosset,United States,\N,\N,40.82485,-73.50044,50,-5,A,\N,station,User
10083,Westbury Station,Westbury,United States,\N,\N,40.75345,-73.58586,50,-5,A,\N,station,User
10084,Carle Place Station,Carle Place,United States,\N,\N,40.7492,-73.60365,50,-5,A,\N,station,User
10085,Mineola Station,Mineola,United States,\N,\N,40.740114,-73.641032,50,-5,A,\N,station,User
10086,Merillon Avenue Station,Garden City,United States,\N,\N,40.73516,-73.66252,50,-5,A,\N,station,User
10087,New Hyde Park Station,New Hyde Park,United States,\N,\N,40.73075,-73.68096,50,-5,A,\N,station,User
10097,Homewood Station,Homewood,United States,\N,\N,41.562241,-87.668474,659,-6,A,\N,station,User
10098,Kankakee Station,Kankakee,United States,\N,\N,41.119259,-87.86543,656,-6,A,\N,station,User
10099,Gilman Station,Gilman,United States,\N,\N,40.752547,-87.998055,663,-6,A,\N,station,User
10100,Rantoul Station,Rantoul,United States,\N,\N,40.310905,-88.159126,745,-6,A,\N,station,User
10111,Oshawa Station,Oshawa,Canada,\N,\N,43.870975,-78.884797,348,-5,A,\N,station,User
10112,Coburg Station,Coburg,Canada,\N,\N,43.9684,-78.1696,269,-5,A,\N,station,User
10113,Fallowfield Station,Ottawa,Canada,\N,\N,45.299277,-75.736578,230,-5,A,\N,station,User
10126,Manchester Picadilly Station,Manchester,United Kingdom,QQM,\N,53.4769,-2.2291,167,0,E,\N,station,User
10180,Durham Amtrak Station,Durham,United States,\N,\N,35.9981,-78.9061,404,-4,A,\N,station,User
10190,Taiwan High Speed Rail Station,Hsinchu,Taiwan,\N,\N,24.8084,121.0404,180,8,N,\N,station,User
10191,High Speed Rail Station,Tainan,Taiwan,\N,\N,22.9523,120.2857,70,8,N,\N,station,User
10197,Taiwan High Speed Rail Station,Taichung,Taiwan,\N,\N,24.1117,120.6159,96,8,U,\N,station,User
10198,Taiwan High Speed Rail Station,Chiayi,Taiwan,\N,\N,23.4591,120.3237,46,8,U,\N,station,User
10199,Hsinchu Station,Hsinchu,Taiwan,\N,\N,24.802,120.9718,85,8,U,\N,station,User
10200,Phaya Thai Station,Bangkok,Thailand,\N,\N,13.7569,100.5338,37,7,U,\N,station,User
10202,Johannesburg Park Station,Johannesburg,South Africa,\N,\N,-26.1972,28.0419,5720,2,U,\N,station,User
10203,Bryan Station,Bryan,United States,\N,\N,41.480319,-84.551799,768,-5,A,\N,station,User
10204,Seoul Station,Seoul,South Korea,\N,\N,37.5531,126.9726,106,9,U,\N,station,User
10205,Tianjin Railway Station,Tianjin,China,\N,\N,39.1347,117.203,33,8,U,\N,station,User
10206,Tianjin South Railway Station,Tianjin,China,\N,\N,39.0558,117.055,7,8,U,\N,station,User
10207,Tianjin West Railway Station,Tianjin,China,\N,\N,39.1572,117.1611,23,8,U,\N,station,User
10208,Dongzhimen Station,Beijing,China,\N,\N,39.9416,116.4354,163,8,U,\N,station,User
10210,Kanpur Central Railway Station,Kanpur,India,\N,\N,26.4554,80.3289,430,5.5,U,\N,station,User
10211,Lucknow NR Railway Station,Lucknow,India,\N,\N,26.832,80.919,408,5.5,U,\N,station,User
10212,Varanasi Junction Railway Station,Varanasi,India,\N,\N,25.3269,82.9863,269,5.5,U,\N,station,User
10213,Gaya Junction Railway Station,Gaya,India,\N,\N,24.80423,84.999629,386,5.5,U,\N,station,User
10214,Sealdah Railway Station,Kolkata,India,\N,\N,22.5674,88.3708,29,5.5,U,\N,station,User
10215,Mumbai Central Railway Station,Mumbai,India,\N,\N,18.9697,72.8194,19,5.5,U,\N,station,User
10216,Bangalore City Railway Station,Bangalore,India,\N,\N,12.9783,77.5694,2976,5.5,U,\N,station,User
10217,Luz Station,Sao Paulo,Brazil,\N,\N,-23.535,-46.6352,2462,-3,S,\N,station,User
10218,Wien Hauptbahnhof,Vienna,Austria,\N,\N,48.185,16.377,674,1,E,\N,station,User
10221,Guilin Railway Station,Guilin,China,\N,\N,25.2636,110.2777,500,8,U,\N,station,User
10224,Potsdam Hauptbahnhof,Potsdam,Germany,\N,\N,52.391667,13.066667,119,1,E,\N,station,User
10225,Oak Park Station,Oak Park,United States,\N,\N,41.8869444,-87.8011111,620,-6,A,\N,station,User
10226,River Forest Station,River Forest,United States,\N,\N,41.8869444,-87.825,627,-6,A,\N,station,User
10227,Brandenburg Hbf,Brandenburg,Germany,\N,\N,52.4005,12.566,107,1,E,\N,station,User
10228,Magdeburg Hbf,Magdeburg,Germany,\N,\N,52.1305,11.6275,176,1,E,\N,station,User
10229,Dessau Hauptbahnhof,Dessau,Germany,\N,\N,51.84,12.235,203,1,E,\N,station,User
10232,Melrose Park Station,Melrose Park,United States,\N,\N,41.8902778,-87.8555556,630,-6,A,\N,station,User
10233,Bellwood Station,Bellwood,United States,\N,\N,41.8913889,-87.8825,630,-6,A,\N,station,User
10234,Berkeley METRA Station,Berkeley,United States,\N,\N,41.8961111,-87.9152778,670,-6,A,\N,station,User
10235,Elmhurst Station,Elmhurst,United States,\N,\N,41.8997222,-87.9408333,674,-6,A,\N,station,User
10236,Villa Park Station,Villa Park,United States,\N,\N,41.8963889,-87.9775,700,-6,A,\N,station,User
10237,Lombard Station,Lombard,United States,\N,\N,41.8859513,-88.0194586,720,-6,A,\N,station,User
10238,Glen Ellyn Station,Glen Ellyn,United States,\N,\N,41.8766667,-88.0647222,780,-6,A,\N,station,User
10239,College Avenue Station,Wheaton,United States,\N,\N,41.8678805,-88.0902999,748,-6,A,\N,station,User
10240,Wheaton Station,Wheaton,United States,\N,\N,41.8644444,-88.1119444,748,-6,A,\N,station,User
10241,Winfield Station,Winfield,United States,\N,\N,41.87,-88.1569444,771,-6,A,\N,station,User
10242,West Chicago Station,West Chicago,United States,\N,\N,41.8811111,-88.1988889,759,-6,A,\N,station,User
10243,Geneva Station,Geneva,United States,\N,\N,41.8817393,-88.3093928,725,-6,A,\N,station,User
10244,Milwaukee Intermodal Station,Milwaukee,United States,\N,\N,43.034328,-87.917414,590,-6,A,\N,station,User
10245,Pennsylvania Railroad Station,Fort Wayne,United States,\N,\N,41.072222,-85.140556,779,-5,A,\N,station,User
10246,Helsinki Central Railway Station,Helsinki,Finland,HEC,\N,60.171944,24.941389,28,2,E,\N,station,User
10247,Nanjing South Railway Station,Nanjing,China,NKJ,\N,31.970556,118.7925,48,8,U,\N,station,User
10248,Ashford International Railway Station,Ashford,United Kingdom,QDH,\N,51.1436,0.87448,136,0,E,\N,station,User
10249,Lucerne Railway Station,Lucerne,Switzerland,QLJ,\N,47.048889,8.310556,1433,1,E,\N,station,User
10250,Doncaster Railway Station,Doncaster,United Kingdom,\N,\N,53.5225,-1.1395,54,0,E,\N,station,User
10251,Leipzig Hauptbahnhof,Leipzig,Germany,XIT,\N,51.345278,12.382222,395,1,E,\N,station,User
10252,Niagara Falls Station,Niagara Falls,Canada,XLV,\N,43.1088,-79.0634,578,-5,A,\N,station,User
10253,Ebbsfleet International Railway Station,Ebbsfleet Valley,United Kingdom,XQE,\N,51.443039,0.320883,43,0,E,\N,station,User
10254,Stratford International Station,London,United Kingdom,\N,\N,51.5448,-0.0086,18,0,E,\N,station,User
10255,Clybourn Station,Chicago,United States,\N,\N,41.9169417,-87.6680534,574,-6,A,\N,station,User
10256,Ravenswood Station,Chicago,United States,\N,\N,41.9687062,-87.674337,574,-6,A,\N,station,User
10257,Rogers Park Station,Chicago,United States,\N,\N,42.009125,-87.6754054,574,-6,A,\N,station,User
10258,Evanston Main Street Station,Evanston,United States,\N,\N,42.0333333,-87.68,600,-6,A,\N,station,User
10259,Badu Station,Keelung,Taiwan,\N,\N,25.108242,121.728917,102,8,U,\N,station,User
10260,Keelung Station,Keelung,Taiwan,\N,\N,25.1325,121.739444,27,8,U,\N,station,User
10261,Yilan Station,Yilan,Taiwan,\N,\N,24.7546,121.758133,37,8,U,\N,station,User
10262,Ruifang Station,Ruifang,Taiwan,\N,\N,25.109,121.805972,199,8,U,\N,station,User
10263,Taoyuan Station,Taoyuan,Taiwan,\N,\N,24.989533,121.31335,342,8,U,\N,station,User
10264,Zhongli Station,Taoyuan,Taiwan,\N,\N,24.95375,121.22575,457,8,U,\N,station,User
10265,Zhunan Station,Zhunan,Taiwan,\N,\N,24.68675,120.88075,31,8,U,\N,station,User
10266,Miaoli Station,Miaoli,Taiwan,\N,\N,24.5699,120.822444,160,8,U,\N,station,User
10267,Fengyuan Station,Fengyuan,Taiwan,\N,\N,24.254389,120.723444,730,8,U,\N,station,User
10268,Changhua Station,Changhua,Taiwan,\N,\N,24.0815,120.538333,58,8,U,\N,station,User
10269,Yuanlin Station,Yuanlin,Taiwan,\N,\N,23.959556,120.569722,99,8,U,\N,station,User
10270,Douliu Station,Douliu,Taiwan,\N,\N,23.711917,120.541194,181,8,U,\N,station,User
10271,Dounan Station,Dounan,Taiwan,\N,\N,23.673389,120.480639,124,8,U,\N,station,User
10272,Jingtong Station,Jingtong,Taiwan,\N,\N,25.023889,121.723333,809,8,U,\N,station,User
10273,Jiufen Bus Station,Jiufen,Taiwan,\N,\N,25.1093,121.8426,800,8,U,\N,station,User
10274,Tamsui Station,Taipei,Taiwan,\N,\N,25.168053,121.445194,29,8,U,\N,station,User
10275,Luodong Station,Luodong,Taiwan,\N,\N,24.677933,121.774367,36,8,U,\N,station,User
10276,Su'ao Station,Su'ao,Taiwan,\N,\N,24.595317,121.8513,35,8,U,\N,station,User
10277,Yingge Station,Yingge,Taiwan,\N,\N,24.954,121.355,181,8,U,\N,station,User
10278,Banqiao Station,Banqiao,Taiwan,\N,\N,25.014281,121.463675,59,8,U,\N,station,User
10279,Shatin Station,Hong Kong,Hong Kong,\N,\N,22.383,114.1879,74,8,U,\N,station,User
10280,Aberdeen Station,Hong Kong,Hong Kong,\N,\N,22.2446,114.159,10,8,U,\N,station,User
10284,Tsing Yi Station,Hong Kong,Hong Kong,\N,\N,22.3584,114.107,224,8,U,\N,station,User
10285,Olympic Station,Hong Kong,Hong Kong,\N,\N,22.3178,114.1602,62,8,U,\N,station,User
10286,Tung Chung Station,Hong Kong,Hong Kong,\N,\N,22.2893,113.9416,43,8,U,\N,station,User
10287,Futian Railway Station,Shenzhen,China,\N,\N,22.538333,114.056667,38,8,U,\N,station,User
10288,Marlboro Gautrain Station,Johannesburg,South Africa,\N,\N,-26.0835,28.111,4908,2,U,\N,station,User
10289,Barajas Station,Madrid,Spain,\N,\N,40.4755,-3.58281,2062,1,E,\N,station,User
10290,Sant Cugat Station,Sant Cugat del Valles,Spain,\N,\N,41.4679,2.07813,430,1,E,\N,station,User
10293,Daly City BART Station,Daly City,United States,\N,\N,37.706224,-122.468934,265,-8,A,\N,station,User
10297,Richmond Valley Staten Island Railway Station,New York,United States,\N,\N,40.5196,-74.2293,11,-5,A,\N,station,User
10298,Grasmere Staten Island Railway Station,New York,United States,\N,\N,40.60347,-74.08378,89,-5,A,\N,station,User
10299,Bay Ridge 95th Street Station,New York,United States,\N,\N,40.615667,-74.031361,66,-5,A,\N,station,User
10300,Parkchester Station,New York,United States,\N,\N,40.833333,-73.860972,12,-5,A,\N,station,User
10301,George Washington Bridge Bus Station,New York,United States,\N,\N,40.848889,-73.938333,188,-5,A,\N,station,User
10302,Providence Station,Providence,United States,ZRV,\N,41.829087,-71.41325,36,-5,A,\N,station,User
10303,Attleboro MBTA Station,Attleboro,United States,\N,\N,41.9413,-71.2849,124,-5,A,\N,station,User
10304,North Falmouth Railroad Station,North Falmouth,United States,\N,\N,41.648058,-70.613736,40,-5,A,\N,station,User
10305,Woods Hole Railroad Station,Woods Hole,United States,\N,\N,41.522894,-70.669164,2,-5,A,\N,station,User
10306,Buzzards Bay Train Station,Buzzards Bay,United States,\N,\N,41.745,-70.615833,8,-5,A,\N,station,User
10307,Old Saybrook Amtrak Station,Old Saybrook,United States,\N,\N,41.3004,-72.377,35,-5,A,\N,station,User
10308,Schenectady Amtrak Station,Schenectady,United States,ZTD,\N,42.8146,-73.9428,248,-5,A,\N,station,User
10309,Danyang Railway Station,Danyang,China,DYN,\N,32.003333,119.5875,30,8,U,\N,station,User
10310,Tikkurila Railway Station,Helsinki,Finland,HVT,\N,60.293889,25.045,92,2,E,\N,station,User
10312,Sundsvall Railway Station,Sundsvall,Sweden,XXZ,\N,62.3867,17.316,27,1,E,\N,station,User
10313,Haparanda Railway Station,Haparanda,Sweden,\N,\N,65.828,24.131,33,1,E,\N,station,User
10314,Tornio Railway Station,Tornio,Finland,\N,\N,65.851,24.182,33,2,E,\N,station,User
10315,Kemi Railway Station,Kemi,Finland,\N,\N,65.737227,24.573798,25,2,E,\N,station,User
10316,Oulu Railway Station,Oulu,Finland,\N,\N,65.011389,25.483889,38,2,E,\N,station,User
10321,Hangzhou East Railway Station,Hangzhou,China,\N,\N,30.2932,120.208,40,8,U,\N,station,User
10325,Egerkingen Bahnhof,Egerkingen,Switzerland,\N,\N,47.3149,7.7989,1432,1,E,\N,station,User
10326,Pratteln Bahnhof,Pratteln,Switzerland,\N,\N,47.5226,7.692,949,1,E,\N,station,User
10327,Aarburg-Oftringen Bahnhof,Aarburg-Oftringen,Switzerland,\N,\N,47.320321,7.908181,1366,1,E,\N,station,User
10328,Amersfoort Railway Station,Amersfoort,Netherlands,\N,\N,52.153889,5.374167,25,1,E,\N,station,User
10329,Apeldoorn Railway Station,Apeldoorn,Netherlands,\N,\N,52.209167,5.969444,56,1,E,\N,station,User
10330,Deventer Railway Station,Deventer,Netherlands,\N,\N,52.257222,6.160833,30,1,E,\N,station,User
10331,Almelo Railway Station,Almelo,Netherlands,\N,\N,52.357222,6.655,37,1,E,\N,station,User
10332,Hengelo Railway Station,Hengelo,Netherlands,\N,\N,52.261944,6.794167,66,1,E,\N,station,User
10333,Rheine Railway Station,Rheine,Germany,\N,\N,52.275556,7.435,131,1,E,\N,station,User
10334,Hilversum Railway Station,Hilversum,Netherlands,\N,\N,52.226944,5.180556,24,1,E,\N,station,User
10340,Zwijndrecht Railway Station,Zwijndrecht,Netherlands,\N,\N,51.814722,4.642222,8,1,E,\N,station,User
10341,Roosendaal Railway Station,Roosendaal,Netherlands,\N,\N,51.540278,4.458889,16,1,E,\N,station,User
10343,Mechelen Railway Station,Mechelen,Belgium,\N,\N,51.0175,4.483611,42,1,E,\N,station,User
10345,Puhinui Railway Station,Auckland,New Zealand,\N,\N,-36.9897,174.8561,66,12,Z,\N,station,User
10347,Hamburg-Bergedorf Station,Hamburg,Germany,\N,\N,53.489444,10.206389,30,1,E,\N,station,User
10348,Schwarzenbek Bahnhof,Schwarzenbek,Germany,\N,\N,53.5037,10.485,129,1,E,\N,station,User
10349,Buchen Bahnhof,Buchen,Germany,\N,\N,53.47545,10.6228,62,1,E,\N,station,User
10350,Schwanheide Bahnhof,Schwanheide,Germany,\N,\N,53.428,10.69,56,1,E,\N,station,User
10351,Boizenburg Bahnhof,Boizenburg,Germany,\N,\N,53.378,10.7544,34,1,E,\N,station,User
10352,Hagenow Bahnhof,Hagenow,Germany,\N,\N,53.4135,11.2156,70,1,E,\N,station,User
10353,Ludwigslust Bahnhof,Ludwigslust,Germany,\N,\N,53.334444,11.494722,117,1,E,\N,station,User
10354,Wittenberge Bahnhof,Wittenberge,Germany,\N,\N,53.001944,11.762778,80,1,E,\N,station,User
10355,Neustadt Dosse Bahnhof,Neustadt,Germany,\N,\N,52.8531,12.4502,125,1,E,\N,station,User
10356,Falkensee Bahnhof,Falkensee,Germany,\N,\N,52.559722,13.088889,110,1,E,\N,station,User
10357,Spandau Bahnhof,Berlin,Germany,\N,\N,52.534722,13.195833,132,1,E,\N,station,User
10358,Nauen Bahnhof,Nauen,Germany,\N,\N,52.6124,12.8853,111,1,E,\N,station,User
10362,Ocean Beach Muni Metro Station,San Francisco,United States,\N,\N,37.760395,-122.508781,24,-8,A,\N,station,User
10364,Sunshine Railway Station,Melbourne,Australia,\N,\N,-37.7881,144.8325,132,10,O,\N,station,User
10365,Plaza de los Virreyes Station,Buenos Aires,Argentina,\N,\N,-34.64306,-58.461635,36,-3,U,\N,station,User
10366,Beusselstrasse Station,Berlin,Germany,\N,\N,52.534444,13.329444,125,1,E,\N,station,User
10367,Fulong Station,Fulong,Taiwan,\N,\N,25.015944,121.944861,61,8,U,\N,station,User
10368,Nan-ao Station,Nan-ao,Taiwan,\N,\N,24.463283,121.801417,84,8,U,\N,station,User
10369,Genthin Bahnhof,Genthin,Germany,\N,\N,52.4032,12.1565,113,1,E,\N,station,User
10377,Xinwuri Station,Taichung,Taiwan,\N,\N,24.109722,120.613333,92,8,U,\N,station,User
10380,Sopot Railway Station,Sopot,Poland,\N,\N,54.44,18.5625,51,1,E,\N,station,User
10381,Marlboro Gautrain Station,Johannesburg,South Africa,\N,\N,-26.083333,28.111675,4955,2,U,\N,station,User
10382,Ershui Station,Ershui,Taiwan,\N,\N,23.813194,120.618417,278,8,U,\N,station,User
10383,Tianzhong Station,Tianzhong,Taiwan,\N,\N,23.858528,120.591056,172,8,U,\N,station,User
10384,Houli Station,Houli,Taiwan,\N,\N,24.309389,120.732944,829,8,U,\N,station,User
10385,Sanyi Station,Sanyi,Taiwan,\N,\N,24.421422,120.774036,869,8,U,\N,station,User
10386,Tongluo Station,Tongluo,Taiwan,\N,\N,24.487031,120.786222,508,8,U,\N,station,User
10387,Shulin Station,Taipei,Taiwan,\N,\N,24.991478,121.425017,71,8,U,\N,station,User
10388,Banqiao Station,Taipei,Taiwan,\N,\N,25.014281,121.463675,58,8,U,\N,station,User
10389,Wanhua Station,Taipei,Taiwan,\N,\N,25.033333,121.500278,33,8,U,\N,station,User
10390,Hukou Station,Hukou,Taiwan,\N,\N,24.902889,121.044083,272,8,U,\N,station,User
10391,Yangmei Station,Yangmei,Taiwan,\N,\N,24.91425,121.145883,507,8,U,\N,station,User
10392,Chenggong Station,Taichung,Taiwan,\N,\N,24.114306,120.590583,102,8,U,\N,station,User
10393,Mets Willets Point Station,New York City,United States,\N,\N,40.754558,-73.845581,9,-5,A,\N,station,User
10394,BWI Rail Station,Baltimore,United States,\N,\N,39.192377,-76.694645,61,-5,A,\N,station,User
10395,Tysons Corner Station,Washington,United States,\N,\N,38.92063,-77.22193,427,-5,A,\N,station,User
10396,Erkner Bahnhof,Erkner,Germany,\N,\N,52.427318,13.752381,129,1,E,\N,station,User
10397,Pankow-Heinersdorf Bahnhof,Berlin,Germany,\N,\N,52.5783,13.4297,158,1,E,\N,station,User
10398,Hohenschonhausen Bahnhof,Berlin,Germany,\N,\N,52.566389,13.512222,188,1,E,\N,station,User
10399,Wuhlheide Bahnhof,Berlin,Germany,\N,\N,52.475645,13.523945,123,1,E,\N,station,User
10400,Blankenfelde Bahnhof,Berlin,Germany,\N,\N,52.3376,13.4158,140,1,E,\N,station,User
10401,Bad Belzig Bahnhof,Bad Belzig,Germany,\N,\N,52.136145,12.595161,329,1,E,\N,station,User
10402,Cottbuser Bahnhof,Grossenhain,Germany,\N,\N,51.291389,13.523611,402,1,E,\N,station,User
10403,Pirna Bahnhof,Pirna,Germany,\N,\N,50.962222,13.928611,381,1,E,\N,station,User
10409,Neustadt Bahnhof,Dresden,Germany,\N,\N,51.065556,13.740833,388,1,E,\N,station,User
10410,Furstenwalde Bahnhof,Furstenwalde,Germany,\N,\N,52.367042,14.058966,135,1,E,\N,station,User
10414,Dunbar Railway Station,Dunbar,United Kingdom,\N,\N,55.9985,-2.5145,57,0,E,\N,station,User
10415,Berwick-upon-Tweed Railway Station,Berwick-upon-Tweed,United Kingdom,\N,\N,55.775,-2.011,121,0,E,\N,station,User
10416,Chathill Railway Station,Chathill,United Kingdom,\N,\N,55.537,-1.706,104,0,E,\N,station,User
10417,Motherwell Railway Station,Motherwell,United Kingdom,\N,\N,55.79157,-3.994208,273,0,E,\N,station,User
10418,Wishaw Railway Station,Wishaw,United Kingdom,\N,\N,55.7721,-3.9261,415,0,E,\N,station,User
10419,Carluke Railway Station,Carluke,United Kingdom,\N,\N,55.73115,-3.8489,580,0,E,\N,station,User
10420,Haymarket Railway Station,Edinburgh,United Kingdom,\N,\N,55.9453,-3.2187,192,0,E,\N,station,User
10421,Carstairs Railway Station,Carstairs,United Kingdom,\N,\N,55.6913,-3.6692,665,0,E,\N,station,User
10422,Musselburgh Railway Station,Musselburgh,United Kingdom,\N,\N,55.9335,-3.0725,98,0,E,\N,station,User
